Date,Event Name,Placement,Earning
14-Sep-2010,"£ 2,500 + 150 No Limit Hold'em - Six HandedWorld Series Of Poker Europe - WSOPE 2010, London",4th,"$ 11,401"
05-Jul-2010,"$ 10,000 World Championship - No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",136th,"$ 4,998"
14-Jun-2010,"$ 2,500 No Limit Hold'em - Six Handed41st World Series of Poker - WSOP 2010, Las Vegas",32nd,"$ 172,559"
28-Apr-2010,"€ 5,000 + 250 No Limit Hold'em - Six MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 17,811"
16-Apr-2010,"$ 630 + 70 No Limit Hold'em2010 Borgata Spring Poker Open, Atlantic City",18th,"$ 13,725"
08-Jan-2010,"$ 1,000 + 100 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2010, Paradise Island",4th,"$ 3,326"
18-Oct-2009,"$ 5,000 + 180 No Limit Hold'emFesta al Lago, Las Vegas",1st,"$ 51,000"
30-Jun-2009,"$ 5,000 No Limit Hold'em - Six Handed40th World Series of Poker - WSOP 2009, Las Vegas",57th,"$ 74,361"
06-Jun-2009,"$ 5,000 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",42nd,"$ 57,102"
19-Feb-2009,"$ 5,000 + 100 No Limit Hold'em2009 L.A. Poker Classic, Los Angeles",17th,"$ 12,456"
25-Jan-2009,"$ 3,000 + 200 No Limit Hold'em - Championship Event2009 Borgata Winter Open, Atlantic City",58th,"$ 123,809"
02-Nov-2008,"$ 2,800 + 200 No Limit Hold'em2008 World Poker Finals, Mashantucket",9th,"$ 1,806"
30-Oct-2008,"$ 910 + 90 No Limit Hold'em2008 World Poker Finals, Mashantucket",26th,"$ 27,440"
09-Oct-2008,"$ 3,000 + 120 No Limit Hold'em6th Annual Festa Al Lago Classic, Las Vegas",1st,"$ 104,760"
11-Jul-2008,"$ 15,000 + 400 No Limit Hold'em - WPTBellagio Cup IV, Las Vegas",78th,"$ 12,561"
