Date,Event Name,Placement,Earning
03-Jun-2018,"$ 1,100 No Limit Hold'em - Mid-States Poker Tour - MSPT The VenetianDeepStack Championship Poker Series, Las Vegas",283rd,"$ 7,135"
25-Aug-2017,"$ 4,000 No Limit Hold'em - WPT Main Event (Event #24)World Poker Tour - WPT Legends of Poker, Los Angeles (Bell Gardens)",81st,"$ 5,415"
24-Jun-2017,"$ 1,500 No Limit Hold'em - Monster Stack (Event #47)48th World Series of Poker - WSOP 2017, Las Vegas",271st,"$ 19,724"
07-Jun-2016,"$ 1,500 H.O.R.S.E. (Event #8)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 1,920"
18-Sep-2015,"$ 970 + 130 No Limit Hold'em - Main Event (Event #9)WPTDeepStacks - WPTDS Immokalee, Immokalee",26th,"$ 20,266"
31-Jul-2015,"$ 3,500 + 200 No Limit Hold'em WPT Main Event #23World Poker Tour - WPT Choctaw, Durant",32nd,"$ 66,579"
01-Jul-2015,"$ 10,000 H.O.R.S.E. Championship (Event #63)46th World Series of Poker - WSOP 2015, Las Vegas",7th,"$ 5,564"
03-Jun-2015,"$ 2,500 Omaha/Seven Card Stud Hi-Low 8-or Better (Event #13)46th World Series of Poker - WSOP 2015, Las Vegas",39th,"$ 16,888"
21-Sep-2014,"WPT Monster Invitational Event World Poker Tour - WPT Foundation Monster Invitational, Atlantic City",6th,"$ 3,446"
20-Jun-2014,"$ 5,000 Pot Limit Omaha - Six Handed (Event #42)45th World Series of Poker - WSOP 2014, Las Vegas",24th,"$ 7,075"
31-May-2014,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #8)45th World Series of Poker - WSOP 2014, Las Vegas",644th,"$ 10,082"
27-Jun-2013,"$ 2,500 10 Game Mix (Event #50)44th World Series of Poker - WSOP 2013, Las Vegas",21st,"$ 1,682"
02-Nov-2012,"$ 1,000 No Limit Hold'em - Main Event Re-Entry2012 Scotty Nguyen Dream Catcher World Poker Challenge, Durant",9th,"$ 182,213"
28-Oct-2012,"$ 345 No Limit Hold'em2012 Scotty Nguyen Dream Catcher World Poker Challenge, Durant",11th,"$ 4,802"
11-Jun-2012,"$ 5,000 Omaha Hi/Lo (Event #24)43rd World Series of Poker - WSOP 2012, Las Vegas",2nd,"$ 42,522"
01-Mar-2012,"$ 500 + 50 Pot Limit Omaha Hi/Lo2012 Wynn Classic, Las Vegas",4th,"$ 48,847"
09-May-2011,"$ 1,000 + 80 No Limit Hold'emNinth Annual Five Star World Poker Classic, Las Vegas",1st,"$ 105,823"
05-Jul-2010,"$ 10,000 World Championship - No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",209th,"$ 125,000"
18-Apr-2010,"$ 25,000 + 500 No Limit Hold'em - Championship EventEighth Annual Five Star World Poker Classic, Las Vegas",8th,"$ 33,668"
05-Mar-2010,"$ 20,000 No Limit Hold'em NBC National Heads-Up Championship 2010, Las Vegas",3rd,"$ 16,150"
18-Jun-2009,"$ 10,000 World Championship Seven Card Stud Hi/Lo40th World Series of Poker - WSOP 2009, Las Vegas",11th,"$ 42,195"
12-Apr-2009,"$ 3,000 + 120 No Limit Hold'emSeventh Annual Five Star World Poker Classic, Las Vegas",3rd,"$ 25,000"
03-Apr-2009,"$ 3,000 + 120 No Limit Hold'emSeventh Annual Five Star World Poker Classic, Las Vegas",2nd,"A$ 15,000"
06-Mar-2009,"$ 20,000 No Limit Hold'em NBC National Heads-Up Championship 2009, Las Vegas",9th,"$ 10,656"
18-Jan-2009,"A$ 10,000 + 500 No Limit Hold'em - Aussie Millions2009 Aussie Millions Poker Championship, Melbourne",50th,"$ 251,776"
